Team Name,Team Abbr.,Season,League,URL
Washington Capitols,WSC,1947,BAA,https://www.basketball-reference.com/teams/WSC/1947.html
Philadelphia Warriors,PHW,1947,BAA,https://www.basketball-reference.com/teams/PHW/1947.html
New York Knicks,NYK,1947,BAA,https://www.basketball-reference.com/teams/NYK/1947.html
Chicago Stags,CHS,1947,BAA,https://www.basketball-reference.com/teams/CHS/1947.html
St. Louis Bombers,STB,1947,BAA,https://www.basketball-reference.com/teams/STB/1947.html
Cleveland Rebels,CLR,1947,BAA,https://www.basketball-reference.com/teams/CLR/1947.html
Philadelphia Warriors,PHW,1948,BAA,https://www.basketball-reference.com/teams/PHW/1948.html
New York Knicks,NYK,1948,BAA,https://www.basketball-reference.com/teams/NYK/1948.html
Boston Celtics,BOS,1948,BAA,https://www.basketball-reference.com/teams/BOS/1948.html
St. Louis Bombers,STB,1948,BAA,https://www.basketball-reference.com/teams/STB/1948.html
Baltimore Bullets,BLB,1948,BAA,https://www.basketball-reference.com/teams/BLB/1948.html
Chicago Stags,CHS,1948,BAA,https://www.basketball-reference.com/teams/CHS/1948.html
Washington Capitols,WSC,1948,BAA,https://www.basketball-reference.com/teams/WSC/1948.html
Washington Capitols,WSC,1949,BAA,https://www.basketball-reference.com/teams/WSC/1949.html
New York Knicks,NYK,1949,BAA,https://www.basketball-reference.com/teams/NYK/1949.html
Baltimore Bullets,BLB,1949,BAA,https://www.basketball-reference.com/teams/BLB/1949.html
Philadelphia Warriors,PHW,1949,BAA,https://www.basketball-reference.com/teams/PHW/1949.html
Rochester Royals,ROC,1949,BAA,https://www.basketball-reference.com/teams/ROC/1949.html
Minneapolis Lakers,MNL,1949,BAA,https://www.basketball-reference.com/teams/MNL/1949.html
Chicago Stags,CHS,1949,BAA,https://www.basketball-reference.com/teams/CHS/1949.html
St. Louis Bombers,STB,1949,BAA,https://www.basketball-reference.com/teams/STB/1949.html
Minneapolis Lakers,MNL,1950,NBA,https://www.basketball-reference.com/teams/MNL/1950.html
Rochester Royals,ROC,1950,NBA,https://www.basketball-reference.com/teams/ROC/1950.html
Fort Wayne Pistons,FTW,1950,NBA,https://www.basketball-reference.com/teams/FTW/1950.html
Chicago Stags,CHS,1950,NBA,https://www.basketball-reference.com/teams/CHS/1950.html
Syracuse Nationals,SYR,1950,NBA,https://www.basketball-reference.com/teams/SYR/1950.html
New York Knicks,NYK,1950,NBA,https://www.basketball-reference.com/teams/NYK/1950.html
Washington Capitols,WSC,1950,NBA,https://www.basketball-reference.com/teams/WSC/1950.html
Philadelphia Warriors,PHW,1950,NBA,https://www.basketball-reference.com/teams/PHW/1950.html
Indianapolis Olympians,INO,1950,NBA,https://www.basketball-reference.com/teams/INO/1950.html
Anderson Packers,AND,1950,NBA,https://www.basketball-reference.com/teams/AND/1950.html
Tri-Cities Blackhawks,TRI,1950,NBA,https://www.basketball-reference.com/teams/TRI/1950.html
Sheboygan Red Skins,SHE,1950,NBA,https://www.basketball-reference.com/teams/SHE/1950.html
Philadelphia Warriors,PHW,1951,NBA,https://www.basketball-reference.com/teams/PHW/1951.html
Boston Celtics,BOS,1951,NBA,https://www.basketball-reference.com/teams/BOS/1951.html
New York Knicks,NYK,1951,NBA,https://www.basketball-reference.com/teams/NYK/1951.html
Syracuse Nationals,SYR,1951,NBA,https://www.basketball-reference.com/teams/SYR/1951.html
Minneapolis Lakers,MNL,1951,NBA,https://www.basketball-reference.com/teams/MNL/1951.html
Rochester Royals,ROC,1951,NBA,https://www.basketball-reference.com/teams/ROC/1951.html
Fort Wayne Pistons,FTW,1951,NBA,https://www.basketball-reference.com/teams/FTW/1951.html
Indianapolis Olympians,INO,1951,NBA,https://www.basketball-reference.com/teams/INO/1951.html
Syracuse Nationals,SYR,1952,NBA,https://www.basketball-reference.com/teams/SYR/1952.html
Boston Celtics,BOS,1952,NBA,https://www.basketball-reference.com/teams/BOS/1952.html
New York Knicks,NYK,1952,NBA,https://www.basketball-reference.com/teams/NYK/1952.html
Philadelphia Warriors,PHW,1952,NBA,https://www.basketball-reference.com/teams/PHW/1952.html
Rochester Royals,ROC,1952,NBA,https://www.basketball-reference.com/teams/ROC/1952.html
Minneapolis Lakers,MNL,1952,NBA,https://www.basketball-reference.com/teams/MNL/1952.html
Indianapolis Olympians,INO,1952,NBA,https://www.basketball-reference.com/teams/INO/1952.html
Fort Wayne Pistons,FTW,1952,NBA,https://www.basketball-reference.com/teams/FTW/1952.html
New York Knicks,NYK,1953,NBA,https://www.basketball-reference.com/teams/NYK/1953.html
Syracuse Nationals,SYR,1953,NBA,https://www.basketball-reference.com/teams/SYR/1953.html
Boston Celtics,BOS,1953,NBA,https://www.basketball-reference.com/teams/BOS/1953.html
Baltimore Bullets,BLB,1953,NBA,https://www.basketball-reference.com/teams/BLB/1953.html
Minneapolis Lakers,MNL,1953,NBA,https://www.basketball-reference.com/teams/MNL/1953.html
Rochester Royals,ROC,1953,NBA,https://www.basketball-reference.com/teams/ROC/1953.html
Fort Wayne Pistons,FTW,1953,NBA,https://www.basketball-reference.com/teams/FTW/1953.html
Indianapolis Olympians,INO,1953,NBA,https://www.basketball-reference.com/teams/INO/1953.html
New York Knicks,NYK,1954,NBA,https://www.basketball-reference.com/teams/NYK/1954.html
Syracuse Nationals,SYR,1954,NBA,https://www.basketball-reference.com/teams/SYR/1954.html
Boston Celtics,BOS,1954,NBA,https://www.basketball-reference.com/teams/BOS/1954.html
Minneapolis Lakers,MNL,1954,NBA,https://www.basketball-reference.com/teams/MNL/1954.html
Rochester Royals,ROC,1954,NBA,https://www.basketball-reference.com/teams/ROC/1954.html
Fort Wayne Pistons,FTW,1954,NBA,https://www.basketball-reference.com/teams/FTW/1954.html
Syracuse Nationals,SYR,1955,NBA,https://www.basketball-reference.com/teams/SYR/1955.html
New York Knicks,NYK,1955,NBA,https://www.basketball-reference.com/teams/NYK/1955.html
Boston Celtics,BOS,1955,NBA,https://www.basketball-reference.com/teams/BOS/1955.html
Fort Wayne Pistons,FTW,1955,NBA,https://www.basketball-reference.com/teams/FTW/1955.html
Minneapolis Lakers,MNL,1955,NBA,https://www.basketball-reference.com/teams/MNL/1955.html
Rochester Royals,ROC,1955,NBA,https://www.basketball-reference.com/teams/ROC/1955.html
Philadelphia Warriors,PHW,1956,NBA,https://www.basketball-reference.com/teams/PHW/1956.html
Boston Celtics,BOS,1956,NBA,https://www.basketball-reference.com/teams/BOS/1956.html
Syracuse Nationals,SYR,1956,NBA,https://www.basketball-reference.com/teams/SYR/1956.html
New York Knicks,NYK,1956,NBA,https://www.basketball-reference.com/teams/NYK/1956.html
Fort Wayne Pistons,FTW,1956,NBA,https://www.basketball-reference.com/teams/FTW/1956.html
Minneapolis Lakers,MNL,1956,NBA,https://www.basketball-reference.com/teams/MNL/1956.html
St. Louis Hawks,STL,1956,NBA,https://www.basketball-reference.com/teams/STL/1956.html
Boston Celtics,BOS,1957,NBA,https://www.basketball-reference.com/teams/BOS/1957.html
Syracuse Nationals,SYR,1957,NBA,https://www.basketball-reference.com/teams/SYR/1957.html
Philadelphia Warriors,PHW,1957,NBA,https://www.basketball-reference.com/teams/PHW/1957.html
St. Louis Hawks,STL,1957,NBA,https://www.basketball-reference.com/teams/STL/1957.html
Minneapolis Lakers,MNL,1957,NBA,https://www.basketball-reference.com/teams/MNL/1957.html
Fort Wayne Pistons,FTW,1957,NBA,https://www.basketball-reference.com/teams/FTW/1957.html
Boston Celtics,BOS,1958,NBA,https://www.basketball-reference.com/teams/BOS/1958.html
Syracuse Nationals,SYR,1958,NBA,https://www.basketball-reference.com/teams/SYR/1958.html
Philadelphia Warriors,PHW,1958,NBA,https://www.basketball-reference.com/teams/PHW/1958.html
St. Louis Hawks,STL,1958,NBA,https://www.basketball-reference.com/teams/STL/1958.html
Detroit Pistons,DET,1958,NBA,https://www.basketball-reference.com/teams/DET/1958.html
Cincinnati Royals,CIN,1958,NBA,https://www.basketball-reference.com/teams/CIN/1958.html
Boston Celtics,BOS,1959,NBA,https://www.basketball-reference.com/teams/BOS/1959.html
New York Knicks,NYK,1959,NBA,https://www.basketball-reference.com/teams/NYK/1959.html
Syracuse Nationals,SYR,1959,NBA,https://www.basketball-reference.com/teams/SYR/1959.html
St. Louis Hawks,STL,1959,NBA,https://www.basketball-reference.com/teams/STL/1959.html
Minneapolis Lakers,MNL,1959,NBA,https://www.basketball-reference.com/teams/MNL/1959.html
Detroit Pistons,DET,1959,NBA,https://www.basketball-reference.com/teams/DET/1959.html
Boston Celtics,BOS,1960,NBA,https://www.basketball-reference.com/teams/BOS/1960.html
Philadelphia Warriors,PHW,1960,NBA,https://www.basketball-reference.com/teams/PHW/1960.html
Syracuse Nationals,SYR,1960,NBA,https://www.basketball-reference.com/teams/SYR/1960.html
St. Louis Hawks,STL,1960,NBA,https://www.basketball-reference.com/teams/STL/1960.html
Detroit Pistons,DET,1960,NBA,https://www.basketball-reference.com/teams/DET/1960.html
Minneapolis Lakers,MNL,1960,NBA,https://www.basketball-reference.com/teams/MNL/1960.html
Boston Celtics,BOS,1961,NBA,https://www.basketball-reference.com/teams/BOS/1961.html
Philadelphia Warriors,PHW,1961,NBA,https://www.basketball-reference.com/teams/PHW/1961.html
Syracuse Nationals,SYR,1961,NBA,https://www.basketball-reference.com/teams/SYR/1961.html
St. Louis Hawks,STL,1961,NBA,https://www.basketball-reference.com/teams/STL/1961.html
Los Angeles Lakers,LAL,1961,NBA,https://www.basketball-reference.com/teams/LAL/1961.html
Detroit Pistons,DET,1961,NBA,https://www.basketball-reference.com/teams/DET/1961.html
Boston Celtics,BOS,1962,NBA,https://www.basketball-reference.com/teams/BOS/1962.html
Philadelphia Warriors,PHW,1962,NBA,https://www.basketball-reference.com/teams/PHW/1962.html
Syracuse Nationals,SYR,1962,NBA,https://www.basketball-reference.com/teams/SYR/1962.html
Los Angeles Lakers,LAL,1962,NBA,https://www.basketball-reference.com/teams/LAL/1962.html
Cincinnati Royals,CIN,1962,NBA,https://www.basketball-reference.com/teams/CIN/1962.html
Detroit Pistons,DET,1962,NBA,https://www.basketball-reference.com/teams/DET/1962.html
Boston Celtics,BOS,1963,NBA,https://www.basketball-reference.com/teams/BOS/1963.html
Syracuse Nationals,SYR,1963,NBA,https://www.basketball-reference.com/teams/SYR/1963.html
Cincinnati Royals,CIN,1963,NBA,https://www.basketball-reference.com/teams/CIN/1963.html
Los Angeles Lakers,LAL,1963,NBA,https://www.basketball-reference.com/teams/LAL/1963.html
St. Louis Hawks,STL,1963,NBA,https://www.basketball-reference.com/teams/STL/1963.html
Detroit Pistons,DET,1963,NBA,https://www.basketball-reference.com/teams/DET/1963.html
Boston Celtics,BOS,1964,NBA,https://www.basketball-reference.com/teams/BOS/1964.html
Cincinnati Royals,CIN,1964,NBA,https://www.basketball-reference.com/teams/CIN/1964.html
Philadelphia 76ers,PHI,1964,NBA,https://www.basketball-reference.com/teams/PHI/1964.html
San Francisco Warriors,SFW,1964,NBA,https://www.basketball-reference.com/teams/SFW/1964.html
St. Louis Hawks,STL,1964,NBA,https://www.basketball-reference.com/teams/STL/1964.html
Los Angeles Lakers,LAL,1964,NBA,https://www.basketball-reference.com/teams/LAL/1964.html
Boston Celtics,BOS,1965,NBA,https://www.basketball-reference.com/teams/BOS/1965.html
Cincinnati Royals,CIN,1965,NBA,https://www.basketball-reference.com/teams/CIN/1965.html
Philadelphia 76ers,PHI,1965,NBA,https://www.basketball-reference.com/teams/PHI/1965.html
Los Angeles Lakers,LAL,1965,NBA,https://www.basketball-reference.com/teams/LAL/1965.html
St. Louis Hawks,STL,1965,NBA,https://www.basketball-reference.com/teams/STL/1965.html
Baltimore Bullets,BAL,1965,NBA,https://www.basketball-reference.com/teams/BAL/1965.html
Philadelphia 76ers,PHI,1966,NBA,https://www.basketball-reference.com/teams/PHI/1966.html
Boston Celtics,BOS,1966,NBA,https://www.basketball-reference.com/teams/BOS/1966.html
Cincinnati Royals,CIN,1966,NBA,https://www.basketball-reference.com/teams/CIN/1966.html
Los Angeles Lakers,LAL,1966,NBA,https://www.basketball-reference.com/teams/LAL/1966.html
Baltimore Bullets,BAL,1966,NBA,https://www.basketball-reference.com/teams/BAL/1966.html
St. Louis Hawks,STL,1966,NBA,https://www.basketball-reference.com/teams/STL/1966.html
Philadelphia 76ers,PHI,1967,NBA,https://www.basketball-reference.com/teams/PHI/1967.html
Boston Celtics,BOS,1967,NBA,https://www.basketball-reference.com/teams/BOS/1967.html
Cincinnati Royals,CIN,1967,NBA,https://www.basketball-reference.com/teams/CIN/1967.html
New York Knicks,NYK,1967,NBA,https://www.basketball-reference.com/teams/NYK/1967.html
San Francisco Warriors,SFW,1967,NBA,https://www.basketball-reference.com/teams/SFW/1967.html
St. Louis Hawks,STL,1967,NBA,https://www.basketball-reference.com/teams/STL/1967.html
Los Angeles Lakers,LAL,1967,NBA,https://www.basketball-reference.com/teams/LAL/1967.html
Chicago Bulls,CHI,1967,NBA,https://www.basketball-reference.com/teams/CHI/1967.html
Philadelphia 76ers,PHI,1968,NBA,https://www.basketball-reference.com/teams/PHI/1968.html
Boston Celtics,BOS,1968,NBA,https://www.basketball-reference.com/teams/BOS/1968.html
New York Knicks,NYK,1968,NBA,https://www.basketball-reference.com/teams/NYK/1968.html
Detroit Pistons,DET,1968,NBA,https://www.basketball-reference.com/teams/DET/1968.html
St. Louis Hawks,STL,1968,NBA,https://www.basketball-reference.com/teams/STL/1968.html
Los Angeles Lakers,LAL,1968,NBA,https://www.basketball-reference.com/teams/LAL/1968.html
San Francisco Warriors,SFW,1968,NBA,https://www.basketball-reference.com/teams/SFW/1968.html
Chicago Bulls,CHI,1968,NBA,https://www.basketball-reference.com/teams/CHI/1968.html
Baltimore Bullets,BAL,1969,NBA,https://www.basketball-reference.com/teams/BAL/1969.html
Philadelphia 76ers,PHI,1969,NBA,https://www.basketball-reference.com/teams/PHI/1969.html
New York Knicks,NYK,1969,NBA,https://www.basketball-reference.com/teams/NYK/1969.html
Boston Celtics,BOS,1969,NBA,https://www.basketball-reference.com/teams/BOS/1969.html
Los Angeles Lakers,LAL,1969,NBA,https://www.basketball-reference.com/teams/LAL/1969.html
Atlanta Hawks,ATL,1969,NBA,https://www.basketball-reference.com/teams/ATL/1969.html
San Francisco Warriors,SFW,1969,NBA,https://www.basketball-reference.com/teams/SFW/1969.html
San Diego Rockets,SDR,1969,NBA,https://www.basketball-reference.com/teams/SDR/1969.html
New York Knicks,NYK,1970,NBA,https://www.basketball-reference.com/teams/NYK/1970.html
Milwaukee Bucks,MIL,1970,NBA,https://www.basketball-reference.com/teams/MIL/1970.html
Baltimore Bullets,BAL,1970,NBA,https://www.basketball-reference.com/teams/BAL/1970.html
Philadelphia 76ers,PHI,1970,NBA,https://www.basketball-reference.com/teams/PHI/1970.html
Atlanta Hawks,ATL,1970,NBA,https://www.basketball-reference.com/teams/ATL/1970.html
Los Angeles Lakers,LAL,1970,NBA,https://www.basketball-reference.com/teams/LAL/1970.html
Chicago Bulls,CHI,1970,NBA,https://www.basketball-reference.com/teams/CHI/1970.html
Phoenix Suns,PHO,1970,NBA,https://www.basketball-reference.com/teams/PHO/1970.html
New York Knicks,NYK,1971,NBA,https://www.basketball-reference.com/teams/NYK/1971.html
Philadelphia 76ers,PHI,1971,NBA,https://www.basketball-reference.com/teams/PHI/1971.html
Baltimore Bullets,BAL,1971,NBA,https://www.basketball-reference.com/teams/BAL/1971.html
Atlanta Hawks,ATL,1971,NBA,https://www.basketball-reference.com/teams/ATL/1971.html
Milwaukee Bucks,MIL,1971,NBA,https://www.basketball-reference.com/teams/MIL/1971.html
Chicago Bulls,CHI,1971,NBA,https://www.basketball-reference.com/teams/CHI/1971.html
Los Angeles Lakers,LAL,1971,NBA,https://www.basketball-reference.com/teams/LAL/1971.html
San Francisco Warriors,SFW,1971,NBA,https://www.basketball-reference.com/teams/SFW/1971.html
Boston Celtics,BOS,1972,NBA,https://www.basketball-reference.com/teams/BOS/1972.html
New York Knicks,NYK,1972,NBA,https://www.basketball-reference.com/teams/NYK/1972.html
Baltimore Bullets,BAL,1972,NBA,https://www.basketball-reference.com/teams/BAL/1972.html
Atlanta Hawks,ATL,1972,NBA,https://www.basketball-reference.com/teams/ATL/1972.html
Los Angeles Lakers,LAL,1972,NBA,https://www.basketball-reference.com/teams/LAL/1972.html
Milwaukee Bucks,MIL,1972,NBA,https://www.basketball-reference.com/teams/MIL/1972.html
Chicago Bulls,CHI,1972,NBA,https://www.basketball-reference.com/teams/CHI/1972.html
Golden State Warriors,GSW,1972,NBA,https://www.basketball-reference.com/teams/GSW/1972.html
Boston Celtics,BOS,1973,NBA,https://www.basketball-reference.com/teams/BOS/1973.html
New York Knicks,NYK,1973,NBA,https://www.basketball-reference.com/teams/NYK/1973.html
Baltimore Bullets,BAL,1973,NBA,https://www.basketball-reference.com/teams/BAL/1973.html
Atlanta Hawks,ATL,1973,NBA,https://www.basketball-reference.com/teams/ATL/1973.html
Milwaukee Bucks,MIL,1973,NBA,https://www.basketball-reference.com/teams/MIL/1973.html
Los Angeles Lakers,LAL,1973,NBA,https://www.basketball-reference.com/teams/LAL/1973.html
Chicago Bulls,CHI,1973,NBA,https://www.basketball-reference.com/teams/CHI/1973.html
Golden State Warriors,GSW,1973,NBA,https://www.basketball-reference.com/teams/GSW/1973.html
Boston Celtics,BOS,1974,NBA,https://www.basketball-reference.com/teams/BOS/1974.html
New York Knicks,NYK,1974,NBA,https://www.basketball-reference.com/teams/NYK/1974.html
Capital Bullets,CAP,1974,NBA,https://www.basketball-reference.com/teams/CAP/1974.html
Buffalo Braves,BUF,1974,NBA,https://www.basketball-reference.com/teams/BUF/1974.html
Milwaukee Bucks,MIL,1974,NBA,https://www.basketball-reference.com/teams/MIL/1974.html
Chicago Bulls,CHI,1974,NBA,https://www.basketball-reference.com/teams/CHI/1974.html
Detroit Pistons,DET,1974,NBA,https://www.basketball-reference.com/teams/DET/1974.html
Los Angeles Lakers,LAL,1974,NBA,https://www.basketball-reference.com/teams/LAL/1974.html
Boston Celtics,BOS,1975,NBA,https://www.basketball-reference.com/teams/BOS/1975.html
Washington Bullets,WSB,1975,NBA,https://www.basketball-reference.com/teams/WSB/1975.html
Buffalo Braves,BUF,1975,NBA,https://www.basketball-reference.com/teams/BUF/1975.html
Houston Rockets,HOU,1975,NBA,https://www.basketball-reference.com/teams/HOU/1975.html
New York Knicks,NYK,1975,NBA,https://www.basketball-reference.com/teams/NYK/1975.html
Golden State Warriors,GSW,1975,NBA,https://www.basketball-reference.com/teams/GSW/1975.html
Chicago Bulls,CHI,1975,NBA,https://www.basketball-reference.com/teams/CHI/1975.html
Kansas City-Omaha Kings,KCO,1975,NBA,https://www.basketball-reference.com/teams/KCO/1975.html
Seattle SuperSonics,SEA,1975,NBA,https://www.basketball-reference.com/teams/SEA/1975.html
Detroit Pistons,DET,1975,NBA,https://www.basketball-reference.com/teams/DET/1975.html
Boston Celtics,BOS,1976,NBA,https://www.basketball-reference.com/teams/BOS/1976.html
Cleveland Cavaliers,CLE,1976,NBA,https://www.basketball-reference.com/teams/CLE/1976.html
Washington Bullets,WSB,1976,NBA,https://www.basketball-reference.com/teams/WSB/1976.html
Philadelphia 76ers,PHI,1976,NBA,https://www.basketball-reference.com/teams/PHI/1976.html
Buffalo Braves,BUF,1976,NBA,https://www.basketball-reference.com/teams/BUF/1976.html
Golden State Warriors,GSW,1976,NBA,https://www.basketball-reference.com/teams/GSW/1976.html
Seattle SuperSonics,SEA,1976,NBA,https://www.basketball-reference.com/teams/SEA/1976.html
Phoenix Suns,PHO,1976,NBA,https://www.basketball-reference.com/teams/PHO/1976.html
Milwaukee Bucks,MIL,1976,NBA,https://www.basketball-reference.com/teams/MIL/1976.html
Detroit Pistons,DET,1976,NBA,https://www.basketball-reference.com/teams/DET/1976.html
Philadelphia 76ers,PHI,1977,NBA,https://www.basketball-reference.com/teams/PHI/1977.html
Houston Rockets,HOU,1977,NBA,https://www.basketball-reference.com/teams/HOU/1977.html
Washington Bullets,WSB,1977,NBA,https://www.basketball-reference.com/teams/WSB/1977.html
Boston Celtics,BOS,1977,NBA,https://www.basketball-reference.com/teams/BOS/1977.html
San Antonio Spurs,SAS,1977,NBA,https://www.basketball-reference.com/teams/SAS/1977.html
Cleveland Cavaliers,CLE,1977,NBA,https://www.basketball-reference.com/teams/CLE/1977.html
Los Angeles Lakers,LAL,1977,NBA,https://www.basketball-reference.com/teams/LAL/1977.html
Denver Nuggets,DEN,1977,NBA,https://www.basketball-reference.com/teams/DEN/1977.html
Portland Trail Blazers,POR,1977,NBA,https://www.basketball-reference.com/teams/POR/1977.html
Golden State Warriors,GSW,1977,NBA,https://www.basketball-reference.com/teams/GSW/1977.html
Detroit Pistons,DET,1977,NBA,https://www.basketball-reference.com/teams/DET/1977.html
Chicago Bulls,CHI,1977,NBA,https://www.basketball-reference.com/teams/CHI/1977.html
Philadelphia 76ers,PHI,1978,NBA,https://www.basketball-reference.com/teams/PHI/1978.html
San Antonio Spurs,SAS,1978,NBA,https://www.basketball-reference.com/teams/SAS/1978.html
Washington Bullets,WSB,1978,NBA,https://www.basketball-reference.com/teams/WSB/1978.html
Cleveland Cavaliers,CLE,1978,NBA,https://www.basketball-reference.com/teams/CLE/1978.html
New York Knicks,NYK,1978,NBA,https://www.basketball-reference.com/teams/NYK/1978.html
Atlanta Hawks,ATL,1978,NBA,https://www.basketball-reference.com/teams/ATL/1978.html
Portland Trail Blazers,POR,1978,NBA,https://www.basketball-reference.com/teams/POR/1978.html
Denver Nuggets,DEN,1978,NBA,https://www.basketball-reference.com/teams/DEN/1978.html
Phoenix Suns,PHO,1978,NBA,https://www.basketball-reference.com/teams/PHO/1978.html
Seattle SuperSonics,SEA,1978,NBA,https://www.basketball-reference.com/teams/SEA/1978.html
Los Angeles Lakers,LAL,1978,NBA,https://www.basketball-reference.com/teams/LAL/1978.html
Milwaukee Bucks,MIL,1978,NBA,https://www.basketball-reference.com/teams/MIL/1978.html
Washington Bullets,WSB,1979,NBA,https://www.basketball-reference.com/teams/WSB/1979.html
San Antonio Spurs,SAS,1979,NBA,https://www.basketball-reference.com/teams/SAS/1979.html
Philadelphia 76ers,PHI,1979,NBA,https://www.basketball-reference.com/teams/PHI/1979.html
Houston Rockets,HOU,1979,NBA,https://www.basketball-reference.com/teams/HOU/1979.html
Atlanta Hawks,ATL,1979,NBA,https://www.basketball-reference.com/teams/ATL/1979.html
New Jersey Nets,NJN,1979,NBA,https://www.basketball-reference.com/teams/NJN/1979.html
Seattle SuperSonics,SEA,1979,NBA,https://www.basketball-reference.com/teams/SEA/1979.html
Kansas City Kings,KCK,1979,NBA,https://www.basketball-reference.com/teams/KCK/1979.html
Phoenix Suns,PHO,1979,NBA,https://www.basketball-reference.com/teams/PHO/1979.html
Denver Nuggets,DEN,1979,NBA,https://www.basketball-reference.com/teams/DEN/1979.html
Los Angeles Lakers,LAL,1979,NBA,https://www.basketball-reference.com/teams/LAL/1979.html
Portland Trail Blazers,POR,1979,NBA,https://www.basketball-reference.com/teams/POR/1979.html
Boston Celtics,BOS,1980,NBA,https://www.basketball-reference.com/teams/BOS/1980.html
Atlanta Hawks,ATL,1980,NBA,https://www.basketball-reference.com/teams/ATL/1980.html
Philadelphia 76ers,PHI,1980,NBA,https://www.basketball-reference.com/teams/PHI/1980.html
Houston Rockets,HOU,1980,NBA,https://www.basketball-reference.com/teams/HOU/1980.html
San Antonio Spurs,SAS,1980,NBA,https://www.basketball-reference.com/teams/SAS/1980.html
Washington Bullets,WSB,1980,NBA,https://www.basketball-reference.com/teams/WSB/1980.html
Los Angeles Lakers,LAL,1980,NBA,https://www.basketball-reference.com/teams/LAL/1980.html
Milwaukee Bucks,MIL,1980,NBA,https://www.basketball-reference.com/teams/MIL/1980.html
Seattle SuperSonics,SEA,1980,NBA,https://www.basketball-reference.com/teams/SEA/1980.html
Phoenix Suns,PHO,1980,NBA,https://www.basketball-reference.com/teams/PHO/1980.html
Kansas City Kings,KCK,1980,NBA,https://www.basketball-reference.com/teams/KCK/1980.html
Portland Trail Blazers,POR,1980,NBA,https://www.basketball-reference.com/teams/POR/1980.html
Boston Celtics,BOS,1981,NBA,https://www.basketball-reference.com/teams/BOS/1981.html
Milwaukee Bucks,MIL,1981,NBA,https://www.basketball-reference.com/teams/MIL/1981.html
Philadelphia 76ers,PHI,1981,NBA,https://www.basketball-reference.com/teams/PHI/1981.html
New York Knicks,NYK,1981,NBA,https://www.basketball-reference.com/teams/NYK/1981.html
Chicago Bulls,CHI,1981,NBA,https://www.basketball-reference.com/teams/CHI/1981.html
Indiana Pacers,IND,1981,NBA,https://www.basketball-reference.com/teams/IND/1981.html
Phoenix Suns,PHO,1981,NBA,https://www.basketball-reference.com/teams/PHO/1981.html
San Antonio Spurs,SAS,1981,NBA,https://www.basketball-reference.com/teams/SAS/1981.html
Los Angeles Lakers,LAL,1981,NBA,https://www.basketball-reference.com/teams/LAL/1981.html
Portland Trail Blazers,POR,1981,NBA,https://www.basketball-reference.com/teams/POR/1981.html
Kansas City Kings,KCK,1981,NBA,https://www.basketball-reference.com/teams/KCK/1981.html
Houston Rockets,HOU,1981,NBA,https://www.basketball-reference.com/teams/HOU/1981.html
Boston Celtics,BOS,1982,NBA,https://www.basketball-reference.com/teams/BOS/1982.html
Milwaukee Bucks,MIL,1982,NBA,https://www.basketball-reference.com/teams/MIL/1982.html
Philadelphia 76ers,PHI,1982,NBA,https://www.basketball-reference.com/teams/PHI/1982.html
New Jersey Nets,NJN,1982,NBA,https://www.basketball-reference.com/teams/NJN/1982.html
Washington Bullets,WSB,1982,NBA,https://www.basketball-reference.com/teams/WSB/1982.html
Atlanta Hawks,ATL,1982,NBA,https://www.basketball-reference.com/teams/ATL/1982.html
Los Angeles Lakers,LAL,1982,NBA,https://www.basketball-reference.com/teams/LAL/1982.html
San Antonio Spurs,SAS,1982,NBA,https://www.basketball-reference.com/teams/SAS/1982.html
Seattle SuperSonics,SEA,1982,NBA,https://www.basketball-reference.com/teams/SEA/1982.html
Denver Nuggets,DEN,1982,NBA,https://www.basketball-reference.com/teams/DEN/1982.html
Phoenix Suns,PHO,1982,NBA,https://www.basketball-reference.com/teams/PHO/1982.html
Houston Rockets,HOU,1982,NBA,https://www.basketball-reference.com/teams/HOU/1982.html
Philadelphia 76ers,PHI,1983,NBA,https://www.basketball-reference.com/teams/PHI/1983.html
Milwaukee Bucks,MIL,1983,NBA,https://www.basketball-reference.com/teams/MIL/1983.html
Boston Celtics,BOS,1983,NBA,https://www.basketball-reference.com/teams/BOS/1983.html
New Jersey Nets,NJN,1983,NBA,https://www.basketball-reference.com/teams/NJN/1983.html
New York Knicks,NYK,1983,NBA,https://www.basketball-reference.com/teams/NYK/1983.html
Atlanta Hawks,ATL,1983,NBA,https://www.basketball-reference.com/teams/ATL/1983.html
Los Angeles Lakers,LAL,1983,NBA,https://www.basketball-reference.com/teams/LAL/1983.html
San Antonio Spurs,SAS,1983,NBA,https://www.basketball-reference.com/teams/SAS/1983.html
Phoenix Suns,PHO,1983,NBA,https://www.basketball-reference.com/teams/PHO/1983.html
Seattle SuperSonics,SEA,1983,NBA,https://www.basketball-reference.com/teams/SEA/1983.html
Portland Trail Blazers,POR,1983,NBA,https://www.basketball-reference.com/teams/POR/1983.html
Denver Nuggets,DEN,1983,NBA,https://www.basketball-reference.com/teams/DEN/1983.html
Boston Celtics,BOS,1984,NBA,https://www.basketball-reference.com/teams/BOS/1984.html
Milwaukee Bucks,MIL,1984,NBA,https://www.basketball-reference.com/teams/MIL/1984.html
Philadelphia 76ers,PHI,1984,NBA,https://www.basketball-reference.com/teams/PHI/1984.html
Detroit Pistons,DET,1984,NBA,https://www.basketball-reference.com/teams/DET/1984.html
